Run,Metric,Value
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_256-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.2739999890327453
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_256-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.3937000036239624
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_256-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.5659999847412109
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_32-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.2879000008106231
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_32-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.4045000076293945
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_32-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.5776000022888184
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_4-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.2723000049591064
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_4-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.3844000101089477
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_4-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.5554999709129333
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_512-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.2703000009059906
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_512-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.3844000101089477
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_512-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.5644999742507935
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_64-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.2761000096797943
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_64-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.3943000137805938
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_64-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.5681999921798706
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_8-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.2842000126838684
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_8-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.3986999988555908
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_0.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_8-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.574400007724762
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_1024-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.2949999868869781
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_1024-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.4126000106334686
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_1024-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.5960000157356262
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_128-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.2953000068664551
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_128-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.4099999964237213
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_128-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.5932999849319458
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_16-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.3109000027179718
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_16-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.4257999956607818
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_16-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.6032999753952026
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_2-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.3041999936103821
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_2-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.4225000143051147
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_2-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.59579998254776
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_256-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.303299993276596
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_256-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.423799991607666
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_256-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.6003000140190125
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_32-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.3109000027179718
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_32-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.4305999875068664
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_32-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.6105999946594238
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_4-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.2851999998092651
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_4-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.3973999917507171
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_4-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.5720999836921692
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_512-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.2942999899387359
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_512-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.4207000136375427
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_512-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.5928999781608582
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_64-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.3088999986648559
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_64-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.4277999997138977
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_64-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.5972999930381775
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_8-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Accuracy,0.3052000105381012
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_8-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 2 Accuracy,0.4208000004291534
Conv3Net_100-c_ns-drstd-ns_10-ncs_2-ssize_128-ds_1.0-stns_0.8-lap_n_25-ho_250-ne_40-seed_8-dataset_cifar100-epoch_40-all_trained-state_dict.pth,Top 5 Accuracy,0.5946999788284302
