Seed,LAP N,Depression Strength,Strictness,Hold Off,Number of Corrupted Sources,Noise Level,Context,Metric,Value
32,25,1,0.8,0,3,0.25,Validation,Top 2 Accuracy,0.7775999903678894
32,25,1,0.8,0,3,0.25,Test,Accuracy,0.6492000222206116
32,25,1,0.8,0,3,0.25,Test,Top 2 Accuracy,0.8170999884605408
32,25,0,0.8,0,3,0.5,Validation,Accuracy,0.5603200197219849
32,25,0,0.8,0,3,0.5,Validation,Top 2 Accuracy,0.7333599925041199
32,25,0,0.8,0,3,0.5,Test,Accuracy,0.6306999921798706
32,25,0,0.8,0,3,0.5,Test,Top 2 Accuracy,0.802299976348877
32,25,1,0.8,0,3,0.5,Validation,Accuracy,0.5855200290679932
32,25,1,0.8,0,3,0.5,Validation,Top 2 Accuracy,0.7526400089263916
32,25,1,0.8,0,3,0.5,Test,Accuracy,0.6557000279426575
32,25,1,0.8,0,3,0.5,Test,Top 2 Accuracy,0.8246999979019165
32,25,0,0.8,0,3,0.75,Validation,Accuracy,0.5315200090408325
32,25,0,0.8,0,3,0.75,Validation,Top 2 Accuracy,0.7110400199890137
32,25,0,0.8,0,3,0.75,Test,Accuracy,0.621999979019165
32,25,0,0.8,0,3,0.75,Test,Top 2 Accuracy,0.8034999966621399
32,25,1,0.8,0,3,0.75,Validation,Accuracy,0.5585600137710571
32,25,1,0.8,0,3,0.75,Validation,Top 2 Accuracy,0.7252799868583679
32,25,1,0.8,0,3,0.75,Test,Accuracy,0.6601999998092651
32,25,1,0.8,0,3,0.75,Test,Top 2 Accuracy,0.8233000040054321
32,25,0,0.8,0,3,1.0,Validation,Accuracy,0.4788799881935119
32,25,0,0.8,0,3,1.0,Validation,Top 2 Accuracy,0.6672800183296204
32,25,0,0.8,0,3,1.0,Test,Accuracy,0.6014000177383423
32,25,0,0.8,0,3,1.0,Test,Top 2 Accuracy,0.7890999913215637
32,25,1,0.8,0,3,1.0,Validation,Accuracy,0.4949600100517273
32,25,1,0.8,0,3,1.0,Validation,Top 2 Accuracy,0.666159987449646
32,25,1,0.8,0,3,1.0,Test,Accuracy,0.6363999843597412
32,25,1,0.8,0,3,1.0,Test,Top 2 Accuracy,0.8093000054359436
32,25,0,0.8,0,4,0.25,Validation,Accuracy,0.5985599756240845
32,25,0,0.8,0,4,0.25,Validation,Top 2 Accuracy,0.7713599801063538
32,25,0,0.8,0,4,0.25,Test,Accuracy,0.652999997138977
32,25,0,0.8,0,4,0.25,Test,Top 2 Accuracy,0.8180000185966492
32,25,1,0.8,0,4,0.25,Validation,Accuracy,0.5933600068092346
32,25,1,0.8,0,4,0.25,Validation,Top 2 Accuracy,0.7656800150871277
32,25,1,0.8,0,4,0.25,Test,Accuracy,0.6344000101089478
32,25,1,0.8,0,4,0.25,Test,Top 2 Accuracy,0.8122000098228455
32,25,0,0.8,0,4,0.5,Validation,Accuracy,0.5325599908828735
32,25,0,0.8,0,4,0.5,Validation,Top 2 Accuracy,0.7136800289154053
32,25,0,0.8,0,4,0.5,Test,Accuracy,0.6190999746322632
32,25,0,0.8,0,4,0.5,Test,Top 2 Accuracy,0.7939000129699707
32,25,1,0.8,0,4,0.5,Validation,Accuracy,0.546239972114563
32,25,1,0.8,0,4,0.5,Validation,Top 2 Accuracy,0.7219200134277344
32,25,1,0.8,0,4,0.5,Test,Accuracy,0.6381999850273132
32,25,1,0.8,0,4,0.5,Test,Top 2 Accuracy,0.8127999901771545
32,25,0,0.8,0,4,0.75,Validation,Accuracy,0.5076000094413757
32,25,0,0.8,0,4,0.75,Validation,Top 2 Accuracy,0.6876800060272217
32,25,0,0.8,0,4,0.75,Test,Accuracy,0.616100013256073
32,25,0,0.8,0,4,0.75,Test,Top 2 Accuracy,0.8014000058174133
32,25,1,0.8,0,4,0.75,Validation,Accuracy,0.5263199806213379
32,25,1,0.8,0,4,0.75,Validation,Top 2 Accuracy,0.6995999813079834
32,25,1,0.8,0,4,0.75,Test,Accuracy,0.6506999731063843
32,25,1,0.8,0,4,0.75,Test,Top 2 Accuracy,0.8223999738693237
32,25,0,0.8,0,4,1.0,Validation,Accuracy,0.424560010433197
32,25,0,0.8,0,4,1.0,Validation,Top 2 Accuracy,0.6064000129699707
32,25,0,0.8,0,4,1.0,Test,Accuracy,0.5784000158309937
32,25,0,0.8,0,4,1.0,Test,Top 2 Accuracy,0.7674999833106995
32,25,1,0.8,0,4,1.0,Validation,Accuracy,0.4492799937725067
32,25,1,0.8,0,4,1.0,Validation,Top 2 Accuracy,0.6237599849700928
32,25,1,0.8,0,4,1.0,Test,Accuracy,0.6309999823570251
32,25,1,0.8,0,4,1.0,Test,Top 2 Accuracy,0.7986000180244446
32,25,0,0.8,0,0,0.0,Validation,Accuracy,0.6725599765777588
32,25,0,0.8,0,0,0.0,Validation,Top 2 Accuracy,0.8360000252723694
32,25,0,0.8,0,0,0.0,Test,Accuracy,0.6804999709129333
32,25,0,0.8,0,0,0.0,Test,Top 2 Accuracy,0.8406000137329102
