Seed,LAP N,Depression Strength,Strictness,Hold Off,Number of Corrupted Sources,Noise Level,Context,Metric,Value
64,25,1,0.8,0,2,0.25,Validation,Top 2 Accuracy,0.8031200170516968
64,25,1,0.8,0,2,0.25,Test,Accuracy,0.6651999950408936
64,25,1,0.8,0,2,0.25,Test,Top 2 Accuracy,0.8299999833106995
64,25,0,0.8,0,2,0.5,Validation,Accuracy,0.6170399785041809
64,25,0,0.8,0,2,0.5,Validation,Top 2 Accuracy,0.7790399789810181
64,25,0,0.8,0,2,0.5,Test,Accuracy,0.6636000275611877
64,25,0,0.8,0,2,0.5,Test,Top 2 Accuracy,0.8259000182151794
64,25,1,0.8,0,2,0.5,Validation,Accuracy,0.6072800159454346
64,25,1,0.8,0,2,0.5,Validation,Top 2 Accuracy,0.7772799730300903
64,25,1,0.8,0,2,0.5,Test,Accuracy,0.6525999903678894
64,25,1,0.8,0,2,0.5,Test,Top 2 Accuracy,0.8258000016212463
64,25,0,0.8,0,2,0.75,Validation,Accuracy,0.587119996547699
64,25,0,0.8,0,2,0.75,Validation,Top 2 Accuracy,0.756879985332489
64,25,0,0.8,0,2,0.75,Test,Accuracy,0.6539999842643738
64,25,0,0.8,0,2,0.75,Test,Top 2 Accuracy,0.8245000243186951
64,25,1,0.8,0,2,0.75,Validation,Accuracy,0.5899199843406677
64,25,1,0.8,0,2,0.75,Validation,Top 2 Accuracy,0.760640025138855
64,25,1,0.8,0,2,0.75,Test,Accuracy,0.6669999957084656
64,25,1,0.8,0,2,0.75,Test,Top 2 Accuracy,0.8263000249862671
64,25,0,0.8,0,2,1.0,Validation,Accuracy,0.5589600205421448
64,25,0,0.8,0,2,1.0,Validation,Top 2 Accuracy,0.72816002368927
64,25,0,0.8,0,2,1.0,Test,Accuracy,0.6381000280380249
64,25,0,0.8,0,2,1.0,Test,Top 2 Accuracy,0.8130999803543091
64,25,1,0.8,0,2,1.0,Validation,Accuracy,0.5679200291633606
64,25,1,0.8,0,2,1.0,Validation,Top 2 Accuracy,0.7412800192832947
64,25,1,0.8,0,2,1.0,Test,Accuracy,0.6668000221252441
64,25,1,0.8,0,2,1.0,Test,Top 2 Accuracy,0.8345000147819519
64,25,0,0.8,0,3,0.25,Validation,Accuracy,0.5989599823951721
64,25,0,0.8,0,3,0.25,Validation,Top 2 Accuracy,0.7771199941635132
64,25,0,0.8,0,3,0.25,Test,Accuracy,0.640999972820282
64,25,0,0.8,0,3,0.25,Test,Top 2 Accuracy,0.8144999742507935
64,25,1,0.8,0,3,0.25,Validation,Accuracy,0.6202399730682373
64,25,1,0.8,0,3,0.25,Validation,Top 2 Accuracy,0.7907199859619141
64,25,1,0.8,0,3,0.25,Test,Accuracy,0.6661999821662903
64,25,1,0.8,0,3,0.25,Test,Top 2 Accuracy,0.8321999907493591
64,25,0,0.8,0,3,0.5,Validation,Accuracy,0.5826399922370911
64,25,0,0.8,0,3,0.5,Validation,Top 2 Accuracy,0.7593600153923035
64,25,0,0.8,0,3,0.5,Test,Accuracy,0.642300009727478
64,25,0,0.8,0,3,0.5,Test,Top 2 Accuracy,0.8156999945640564
64,25,1,0.8,0,3,0.5,Validation,Accuracy,0.593280017375946
64,25,1,0.8,0,3,0.5,Validation,Top 2 Accuracy,0.7597600221633911
64,25,1,0.8,0,3,0.5,Test,Accuracy,0.6601999998092651
64,25,1,0.8,0,3,0.5,Test,Top 2 Accuracy,0.8237000107765198
64,25,0,0.8,0,3,0.75,Validation,Accuracy,0.5385599732398987
64,25,0,0.8,0,3,0.75,Validation,Top 2 Accuracy,0.7143200039863586
64,25,0,0.8,0,3,0.75,Test,Accuracy,0.6348999738693237
64,25,0,0.8,0,3,0.75,Test,Top 2 Accuracy,0.8118000030517578
64,25,1,0.8,0,3,0.75,Validation,Accuracy,0.54448002576828
64,25,1,0.8,0,3,0.75,Validation,Top 2 Accuracy,0.7241600155830383
64,25,1,0.8,0,3,0.75,Test,Accuracy,0.6514999866485596
64,25,1,0.8,0,3,0.75,Test,Top 2 Accuracy,0.8248999714851379
64,25,0,0.8,0,3,1.0,Validation,Accuracy,0.4928799867630005
64,25,0,0.8,0,3,1.0,Validation,Top 2 Accuracy,0.6772800087928772
64,25,0,0.8,0,3,1.0,Test,Accuracy,0.6137999892234802
64,25,0,0.8,0,3,1.0,Test,Top 2 Accuracy,0.7935000061988831
64,25,1,0.8,0,3,1.0,Validation,Accuracy,0.5307199954986572
64,25,1,0.8,0,3,1.0,Validation,Top 2 Accuracy,0.6957600116729736
64,25,1,0.8,0,3,1.0,Test,Accuracy,0.6664000153541565
64,25,1,0.8,0,3,1.0,Test,Top 2 Accuracy,0.8273000121116638
64,25,0,0.8,0,4,0.25,Validation,Accuracy,0.5973600149154663
64,25,0,0.8,0,4,0.25,Validation,Top 2 Accuracy,0.7692000269889832
64,25,0,0.8,0,4,0.25,Test,Accuracy,0.6628999710083008
64,25,0,0.8,0,4,0.25,Test,Top 2 Accuracy,0.8219000101089478
64,25,1,0.8,0,4,0.25,Validation,Accuracy,0.561680018901825
64,25,1,0.8,0,4,0.25,Validation,Top 2 Accuracy,0.7465599775314331
64,25,1,0.8,0,4,0.25,Test,Accuracy,0.6144000291824341
64,25,1,0.8,0,4,0.25,Test,Top 2 Accuracy,0.7986999750137329
64,25,0,0.8,0,4,0.5,Validation,Accuracy,0.5374400019645691
64,25,0,0.8,0,4,0.5,Validation,Top 2 Accuracy,0.7144799828529358
64,25,0,0.8,0,4,0.5,Test,Accuracy,0.6244000196456909
64,25,0,0.8,0,4,0.5,Test,Top 2 Accuracy,0.8025000095367432
64,25,1,0.8,0,4,0.5,Validation,Accuracy,0.5355200171470642
64,25,1,0.8,0,4,0.5,Validation,Top 2 Accuracy,0.7054399847984314
64,25,1,0.8,0,4,0.5,Test,Accuracy,0.6118999719619751
64,25,1,0.8,0,4,0.5,Test,Top 2 Accuracy,0.7921000123023987
64,25,0,0.8,0,4,0.75,Validation,Accuracy,0.4973599910736084
64,25,0,0.8,0,4,0.75,Validation,Top 2 Accuracy,0.6770399808883667
64,25,0,0.8,0,4,0.75,Test,Accuracy,0.6123999953269958
64,25,0,0.8,0,4,0.75,Test,Top 2 Accuracy,0.7926999926567078
64,25,1,0.8,0,4,0.75,Validation,Accuracy,0.5123199820518494
64,25,1,0.8,0,4,0.75,Validation,Top 2 Accuracy,0.689520001411438
64,25,1,0.8,0,4,0.75,Test,Accuracy,0.6435999870300293
64,25,1,0.8,0,4,0.75,Test,Top 2 Accuracy,0.817799985408783
64,25,0,0.8,0,4,1.0,Validation,Accuracy,0.4075199961662292
64,25,0,0.8,0,4,1.0,Validation,Top 2 Accuracy,0.5992000102996826
64,25,0,0.8,0,4,1.0,Test,Accuracy,0.5544999837875366
64,25,0,0.8,0,4,1.0,Test,Top 2 Accuracy,0.7523000240325928
64,25,1,0.8,0,4,1.0,Validation,Accuracy,0.4543200135231018
64,25,1,0.8,0,4,1.0,Validation,Top 2 Accuracy,0.6325600147247314
64,25,1,0.8,0,4,1.0,Test,Accuracy,0.6316999793052673
64,25,1,0.8,0,4,1.0,Test,Top 2 Accuracy,0.8097000122070312
64,25,0,0.8,0,0,0.0,Validation,Accuracy,0.6678400039672852
64,25,0,0.8,0,0,0.0,Validation,Top 2 Accuracy,0.8363199830055237
64,25,0,0.8,0,0,0.0,Test,Accuracy,0.6693999767303467
64,25,0,0.8,0,0,0.0,Test,Top 2 Accuracy,0.8356000185012817
