Seed,LAP N,Depression Strength,Strictness,Hold Off,Number of Corrupted Sources,Noise Level,Context,Metric,Value
2,25,1,0.8,0,2,0.75,Validation,Top 2 Accuracy,0.7703999876976013
2,25,1,0.8,0,2,0.75,Test,Accuracy,0.6680999994277954
2,25,1,0.8,0,2,0.75,Test,Top 2 Accuracy,0.839900016784668
2,25,0,0.8,0,2,1.0,Validation,Accuracy,0.5414400100708008
2,25,0,0.8,0,2,1.0,Validation,Top 2 Accuracy,0.7203999757766724
2,25,0,0.8,0,2,1.0,Test,Accuracy,0.6316999793052673
2,25,0,0.8,0,2,1.0,Test,Top 2 Accuracy,0.8087999820709229
2,25,1,0.8,0,2,1.0,Validation,Accuracy,0.5667200088500977
2,25,1,0.8,0,2,1.0,Validation,Top 2 Accuracy,0.7313600182533264
2,25,1,0.8,0,2,1.0,Test,Accuracy,0.663100004196167
2,25,1,0.8,0,2,1.0,Test,Top 2 Accuracy,0.8294000029563904
2,25,0,0.8,0,3,0.25,Validation,Accuracy,0.6079199910163879
2,25,0,0.8,0,3,0.25,Validation,Top 2 Accuracy,0.7815999984741211
2,25,0,0.8,0,3,0.25,Test,Accuracy,0.651199996471405
2,25,0,0.8,0,3,0.25,Test,Top 2 Accuracy,0.824400007724762
2,25,1,0.8,0,3,0.25,Validation,Accuracy,0.6240000128746033
2,25,1,0.8,0,3,0.25,Validation,Top 2 Accuracy,0.795199990272522
2,25,1,0.8,0,3,0.25,Test,Accuracy,0.6697999835014343
2,25,1,0.8,0,3,0.25,Test,Top 2 Accuracy,0.8348000049591064
2,25,0,0.8,0,3,0.5,Validation,Accuracy,0.5683199763298035
2,25,0,0.8,0,3,0.5,Validation,Top 2 Accuracy,0.7403200268745422
2,25,0,0.8,0,3,0.5,Test,Accuracy,0.6381999850273132
2,25,0,0.8,0,3,0.5,Test,Top 2 Accuracy,0.8101999759674072
2,25,1,0.8,0,3,0.5,Validation,Accuracy,0.5731199979782104
2,25,1,0.8,0,3,0.5,Validation,Top 2 Accuracy,0.7447999715805054
2,25,1,0.8,0,3,0.5,Test,Accuracy,0.6463000178337097
2,25,1,0.8,0,3,0.5,Test,Top 2 Accuracy,0.8248999714851379
2,25,0,0.8,0,3,0.75,Validation,Accuracy,0.5331199765205383
2,25,0,0.8,0,3,0.75,Validation,Top 2 Accuracy,0.7067199945449829
2,25,0,0.8,0,3,0.75,Test,Accuracy,0.6233999729156494
2,25,0,0.8,0,3,0.75,Test,Top 2 Accuracy,0.7957000136375427
2,25,1,0.8,0,3,0.75,Validation,Accuracy,0.5582399964332581
2,25,1,0.8,0,3,0.75,Validation,Top 2 Accuracy,0.7300800085067749
2,25,1,0.8,0,3,0.75,Test,Accuracy,0.6610999703407288
2,25,1,0.8,0,3,0.75,Test,Top 2 Accuracy,0.8291000127792358
2,25,0,0.8,0,3,1.0,Validation,Accuracy,0.4770399928092956
2,25,0,0.8,0,3,1.0,Validation,Top 2 Accuracy,0.6642400026321411
2,25,0,0.8,0,3,1.0,Test,Accuracy,0.6014999747276306
2,25,0,0.8,0,3,1.0,Test,Top 2 Accuracy,0.7892000079154968
2,25,1,0.8,0,3,1.0,Validation,Accuracy,0.5031200051307678
2,25,1,0.8,0,3,1.0,Validation,Top 2 Accuracy,0.674560010433197
2,25,1,0.8,0,3,1.0,Test,Accuracy,0.6557999849319458
2,25,1,0.8,0,3,1.0,Test,Top 2 Accuracy,0.8184000253677368
2,25,0,0.8,0,4,0.25,Validation,Accuracy,0.590399980545044
2,25,0,0.8,0,4,0.25,Validation,Top 2 Accuracy,0.7656800150871277
2,25,0,0.8,0,4,0.25,Test,Accuracy,0.6450999975204468
2,25,0,0.8,0,4,0.25,Test,Top 2 Accuracy,0.8246999979019165
2,25,1,0.8,0,4,0.25,Validation,Accuracy,0.5718399882316589
2,25,1,0.8,0,4,0.25,Validation,Top 2 Accuracy,0.7484800219535828
2,25,1,0.8,0,4,0.25,Test,Accuracy,0.6205999851226807
2,25,1,0.8,0,4,0.25,Test,Top 2 Accuracy,0.7990999817848206
2,25,0,0.8,0,4,0.5,Validation,Accuracy,0.5468800067901611
2,25,0,0.8,0,4,0.5,Validation,Top 2 Accuracy,0.7290400266647339
2,25,0,0.8,0,4,0.5,Test,Accuracy,0.6353999972343445
2,25,0,0.8,0,4,0.5,Test,Top 2 Accuracy,0.8097000122070312
2,25,1,0.8,0,4,0.5,Validation,Accuracy,0.5608000159263611
2,25,1,0.8,0,4,0.5,Validation,Top 2 Accuracy,0.7292799949645996
2,25,1,0.8,0,4,0.5,Test,Accuracy,0.6406999826431274
2,25,1,0.8,0,4,0.5,Test,Top 2 Accuracy,0.8220000267028809
2,25,0,0.8,0,4,0.75,Validation,Accuracy,0.5096799731254578
2,25,0,0.8,0,4,0.75,Validation,Top 2 Accuracy,0.6952000260353088
2,25,0,0.8,0,4,0.75,Test,Accuracy,0.6302000284194946
2,25,0,0.8,0,4,0.75,Test,Top 2 Accuracy,0.8122000098228455
2,25,1,0.8,0,4,0.75,Validation,Accuracy,0.4811199903488159
2,25,1,0.8,0,4,0.75,Validation,Top 2 Accuracy,0.6603999733924866
2,25,1,0.8,0,4,0.75,Test,Accuracy,0.6032999753952026
2,25,1,0.8,0,4,0.75,Test,Top 2 Accuracy,0.7821999788284302
2,25,0,0.8,0,4,1.0,Validation,Accuracy,0.3991200029850006
2,25,0,0.8,0,4,1.0,Validation,Top 2 Accuracy,0.5914400219917297
2,25,0,0.8,0,4,1.0,Test,Accuracy,0.5379999876022339
2,25,0,0.8,0,4,1.0,Test,Top 2 Accuracy,0.7440999746322632
2,25,1,0.8,0,4,1.0,Validation,Accuracy,0.4564799964427948
2,25,1,0.8,0,4,1.0,Validation,Top 2 Accuracy,0.63264000415802
2,25,1,0.8,0,4,1.0,Test,Accuracy,0.644599974155426
2,25,1,0.8,0,4,1.0,Test,Top 2 Accuracy,0.8125
2,25,0,0.8,0,0,0.0,Validation,Accuracy,0.6748800277709961
2,25,0,0.8,0,0,0.0,Validation,Top 2 Accuracy,0.8348000049591064
2,25,0,0.8,0,0,0.0,Test,Accuracy,0.6705999970436096
2,25,0,0.8,0,0,0.0,Test,Top 2 Accuracy,0.8343999981880188
